person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,N,country,loan_activo
33,35000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,10000,10.99,0,0.29,N,5,19598,USA,inactivo
31,35000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,10225,9.99,0,0.29,N,6,19599,USA,inactivo
30,72000,RENT,2.0,HOMEIMPROVEMENT,B,3000,11.83,0,0.04,N,5,19600,USA,inactivo
28,35000,MORTGAGE,12.0,EDUCATION,A,12000,5.99,0,0.34,N,8,19601,USA,inactivo
32,35000,MORTGAGE,2.0,PERSONAL,C,6075,13.49,0,0.17,N,9,19602,USA,inactivo
28,75000,RENT,7.0,DEBTCONSOLIDATION,A,3000,7.68,0,0.04,N,7,19603,USA,inactivo
33,75500,RENT,5.0,VENTURE,B,3000,12.42,0,0.04,N,5,19604,USA,inactivo
32,70000,RENT,2.0,DEBTCONSOLIDATION,B,3000,11.11,1,0.04,N,6,19605,USA,activo
29,76000,RENT,2.0,DEBTCONSOLIDATION,A,3000,,0,0.04,N,5,19606,USA,inactivo
28,78000,RENT,12.0,MEDICAL,B,3000,12.42,0,0.04,N,7,19607,USA,inactivo
27,35000,OWN,2.0,EDUCATION,A,14000,7.49,0,0.4,N,8,19608,USA,inactivo
30,78000,RENT,14.0,VENTURE,C,3000,11.97,0,0.04,N,6,19609,USA,inactivo
30,80000,RENT,13.0,DEBTCONSOLIDATION,A,3000,5.79,0,0.04,N,6,19610,USA,inactivo
33,74400,RENT,7.0,EDUCATION,B,3000,11.83,1,0.04,N,5,19611,USA,activo
28,35000,OWN,2.0,PERSONAL,D,13250,16.89,0,0.38,N,7,19612,USA,inactivo
35,35000,MORTGAGE,5.0,EDUCATION,B,5600,11.49,0,0.16,N,6,19613,USA,inactivo
34,90000,RENT,4.0,VENTURE,C,3000,13.99,0,0.03,Y,9,19614,USA,inactivo
33,93000,RENT,1.0,DEBTCONSOLIDATION,A,3000,,0,0.03,N,7,19615,USA,inactivo
27,93600,RENT,1.0,DEBTCONSOLIDATION,B,3000,10.36,0,0.03,N,9,19616,USA,inactivo
28,70910,RENT,8.0,MEDICAL,E,3000,17.44,1,0.04,Y,5,19617,USA,activo
33,35000,OWN,4.0,VENTURE,A,10000,8.49,0,0.29,N,5,19618,USA,inactivo
28,35000,MORTGAGE,1.0,VENTURE,B,4000,10.99,0,0.11,N,6,19619,USA,inactivo
33,35000,MORTGAGE,4.0,DEBTCONSOLIDATION,A,6000,,0,0.17,N,9,19620,USA,inactivo
35,104000,RENT,0.0,DEBTCONSOLIDATION,B,3000,11.58,0,0.03,N,6,19621,USA,inactivo
32,105000,RENT,3.0,HOMEIMPROVEMENT,C,3000,,0,0.03,N,10,19622,USA,inactivo
32,105000,RENT,15.0,DEBTCONSOLIDATION,B,3000,,0,0.03,N,5,19623,USA,inactivo
34,106000,RENT,3.0,EDUCATION,B,3000,11.12,0,0.03,N,7,19624,USA,inactivo
33,108000,RENT,11.0,VENTURE,B,3000,11.36,0,0.03,N,5,19625,USA,inactivo
31,35000,MORTGAGE,15.0,PERSONAL,A,8000,5.42,0,0.23,N,9,19626,USA,inactivo
35,35000,MORTGAGE,,EDUCATION,B,4000,9.63,0,0.11,N,8,19627,USA,inactivo
29,121000,RENT,3.0,VENTURE,B,3000,10.25,0,0.02,N,9,19628,USA,inactivo
30,125000,RENT,2.0,EDUCATION,C,3000,14.65,0,0.02,Y,10,19629,USA,inactivo
28,130000,RENT,0.0,HOMEIMPROVEMENT,C,3000,14.22,0,0.02,N,8,19630,USA,inactivo
28,150000,RENT,13.0,PERSONAL,B,3000,10.75,0,0.02,N,5,19631,USA,inactivo
33,35000,MORTGAGE,2.0,PERSONAL,A,6000,5.42,0,0.17,N,6,19632,USA,inactivo
28,80000,RENT,7.0,VENTURE,B,3025,9.99,0,0.04,N,8,19633,USA,inactivo
32,90000,RENT,0.0,VENTURE,C,3025,,0,0.03,Y,5,19634,USA,inactivo
27,15120,RENT,6.0,PERSONAL,B,3050,10.38,1,0.2,N,5,19635,USA,activo
29,35000,MORTGAGE,14.0,EDUCATION,C,8000,12.68,0,0.23,Y,9,19636,USA,inactivo
32,36000,RENT,2.0,VENTURE,A,3050,6.99,0,0.08,N,5,19637,USA,inactivo
27,35000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,5000,12.68,0,0.14,N,5,19638,USA,inactivo
29,36000,RENT,5.0,MEDICAL,A,3075,5.42,0,0.09,N,5,19639,USA,inactivo
31,30892,RENT,3.0,MEDICAL,B,3100,10.59,1,0.1,N,9,19640,USA,activo
30,31200,RENT,0.0,EDUCATION,C,3100,13.35,0,0.1,N,10,19641,USA,inactivo
35,32000,RENT,1.0,EDUCATION,A,3125,7.14,0,0.1,N,9,19642,USA,inactivo
29,56100,RENT,0.0,MEDICAL,D,3150,15.62,1,0.05,N,10,19643,USA,activo
28,35000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,11850,6.54,0,0.34,N,6,19644,USA,inactivo
34,35000,MORTGAGE,12.0,HOMEIMPROVEMENT,C,5000,13.35,0,0.14,N,9,19645,USA,inactivo
31,35000,MORTGAGE,13.0,MEDICAL,A,2000,,0,0.06,N,6,19646,USA,inactivo
32,12000,RENT,2.0,MEDICAL,B,3200,,1,0.27,N,7,19647,USA,activo
31,18240,RENT,0.0,HOMEIMPROVEMENT,A,3200,9.63,1,0.18,N,8,19648,USA,activo
32,35000,MORTGAGE,11.0,DEBTCONSOLIDATION,C,4000,13.61,0,0.11,Y,5,19649,USA,inactivo
27,33600,RENT,4.0,PERSONAL,B,3200,11.99,0,0.1,N,9,19650,USA,inactivo
35,33600,RENT,8.0,VENTURE,D,3200,16.49,0,0.1,Y,5,19651,USA,inactivo
29,35000,RENT,0.0,VENTURE,A,3200,7.49,0,0.09,N,6,19652,USA,inactivo
28,35000,RENT,12.0,EDUCATION,D,3200,15.21,0,0.09,N,6,19653,USA,inactivo
30,35000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,5200,9.88,0,0.15,N,6,19654,USA,inactivo
34,35000,RENT,0.0,MEDICAL,B,3200,11.26,0,0.09,N,6,19655,USA,inactivo
27,35496,RENT,2.0,EDUCATION,A,3200,7.88,0,0.09,N,6,19656,USA,inactivo
30,36000,RENT,2.0,DEBTCONSOLIDATION,A,3200,7.88,0,0.09,N,10,19657,USA,inactivo
30,35000,MORTGAGE,,DEBTCONSOLIDATION,B,22750,10.62,0,0.65,N,10,19658,USA,inactivo
27,38000,RENT,11.0,EDUCATION,B,3200,12.42,0,0.08,N,5,19659,USA,inactivo
28,38000,RENT,12.0,PERSONAL,A,3200,9.63,0,0.08,N,6,19660,USA,inactivo
33,35000,MORTGAGE,15.0,MEDICAL,C,12000,13.11,0,0.34,Y,7,19661,USA,inactivo
28,33000,RENT,0.0,VENTURE,D,3200,14.42,1,0.1,Y,6,19662,USA,activo
35,34000,RENT,15.0,HOMEIMPROVEMENT,B,3200,9.99,1,0.09,N,7,19663,USA,activo
34,40800,RENT,2.0,DEBTCONSOLIDATION,C,3200,12.61,0,0.08,Y,8,19664,USA,inactivo
35,42000,RENT,3.0,PERSONAL,D,3200,15.62,0,0.08,N,5,19665,USA,inactivo
30,43000,RENT,2.0,MEDICAL,B,3200,11.48,0,0.07,N,9,19666,USA,inactivo
30,43000,RENT,1.0,MEDICAL,A,3200,8.0,0,0.07,N,5,19667,USA,inactivo
28,47515,RENT,5.0,EDUCATION,D,3200,15.7,0,0.07,Y,7,19668,USA,inactivo
27,35000,MORTGAGE,11.0,PERSONAL,B,15000,12.53,0,0.43,N,5,19669,USA,inactivo
28,42000,RENT,1.0,PERSONAL,E,3200,16.32,1,0.08,Y,8,19670,USA,activo
27,50004,RENT,12.0,DEBTCONSOLIDATION,B,3200,11.49,0,0.06,N,7,19671,USA,inactivo
34,53500,RENT,0.0,EDUCATION,A,3200,6.76,0,0.06,N,5,19672,USA,inactivo
27,54000,RENT,5.0,MEDICAL,B,3200,12.69,0,0.06,N,10,19673,USA,inactivo
31,35000,MORTGAGE,0.0,MEDICAL,C,15000,13.92,0,0.43,Y,8,19674,USA,inactivo
27,54000,RENT,5.0,VENTURE,B,3200,9.88,0,0.06,N,7,19675,USA,inactivo
28,55000,RENT,2.0,DEBTCONSOLIDATION,C,3200,12.98,0,0.06,N,7,19676,USA,inactivo
29,56000,RENT,0.0,PERSONAL,B,3200,,0,0.06,N,7,19677,USA,inactivo
29,51500,RENT,2.0,EDUCATION,D,3200,14.96,1,0.06,Y,7,19678,USA,activo
32,35000,MORTGAGE,9.0,VENTURE,A,12000,9.63,0,0.34,N,8,19679,USA,inactivo
29,57504,RENT,2.0,VENTURE,A,3200,7.68,0,0.06,N,9,19680,USA,inactivo
33,63996,RENT,4.0,EDUCATION,B,3200,10.74,0,0.05,N,9,19681,USA,inactivo
28,35000,MORTGAGE,5.0,PERSONAL,C,9600,13.16,0,0.27,N,8,19682,USA,inactivo
28,29000,MORTGAGE,6.0,DEBTCONSOLIDATION,C,5600,,1,0.19,N,5,19683,USA,activo
28,71000,RENT,0.0,HOMEIMPROVEMENT,D,3200,14.61,1,0.05,Y,5,19684,USA,activo
29,35000,MORTGAGE,1.0,PERSONAL,A,3600,8.0,0,0.1,N,9,19685,USA,inactivo
33,95000,RENT,6.0,HOMEIMPROVEMENT,A,3200,7.51,0,0.03,N,5,19686,USA,inactivo
30,110000,RENT,2.0,PERSONAL,A,3200,7.49,0,0.03,N,8,19687,USA,inactivo
27,35000,OWN,4.0,VENTURE,C,7500,11.34,0,0.21,N,9,19688,USA,inactivo
35,110000,RENT,1.0,PERSONAL,B,3200,11.48,0,0.03,N,9,19689,USA,inactivo
31,10000,RENT,2.0,EDUCATION,A,3250,7.88,1,0.33,N,10,19690,USA,activo
27,35000,OTHER,0.0,VENTURE,A,7000,8.0,0,0.2,N,7,19691,USA,inactivo
27,12240,RENT,0.0,VENTURE,B,3250,10.36,1,0.27,N,9,19692,USA,activo
33,18996,RENT,5.0,DEBTCONSOLIDATION,D,3250,16.32,1,0.17,N,7,19693,USA,activo
27,20000,RENT,4.0,VENTURE,C,3250,,1,0.16,N,5,19694,USA,activo
30,23000,RENT,5.0,VENTURE,D,3250,14.11,0,0.14,Y,7,19695,USA,inactivo
30,35004,MORTGAGE,3.0,HOMEIMPROVEMENT,B,9500,11.99,0,0.27,N,8,19696,USA,inactivo
30,26400,RENT,14.0,DEBTCONSOLIDATION,C,3250,14.35,1,0.12,N,9,19697,USA,activo
31,26400,RENT,2.0,VENTURE,C,3250,13.48,0,0.12,N,8,19698,USA,inactivo
28,35004,OWN,7.0,EDUCATION,B,4000,11.49,0,0.11,N,10,19699,USA,inactivo
28,35004,MORTGAGE,3.0,HOMEIMPROVEMENT,C,16000,13.23,0,0.46,Y,9,19700,USA,inactivo
33,18000,RENT,3.0,EDUCATION,C,3300,11.97,1,0.18,N,8,19701,USA,activo
35,19000,RENT,2.0,HOMEIMPROVEMENT,C,3300,13.85,1,0.17,N,6,19702,USA,activo
29,37500,RENT,7.0,EDUCATION,B,3300,10.37,0,0.09,N,8,19703,USA,inactivo
30,44760,RENT,1.0,EDUCATION,B,3300,11.71,0,0.07,N,8,19704,USA,inactivo
28,57600,RENT,1.0,PERSONAL,B,3300,,0,0.06,N,8,19705,USA,inactivo
35,75000,RENT,1.0,EDUCATION,B,3300,11.71,0,0.04,N,9,19706,USA,inactivo
27,69000,RENT,0.0,PERSONAL,D,3325,16.32,1,0.05,Y,7,19707,USA,activo
34,30000,RENT,4.0,VENTURE,B,3350,10.99,0,0.11,N,10,19708,USA,inactivo
31,47756,RENT,3.0,MEDICAL,C,3350,13.98,0,0.07,N,5,19709,USA,inactivo
27,35088,MORTGAGE,7.0,VENTURE,A,12000,8.94,0,0.34,N,8,19710,USA,inactivo
32,35100,MORTGAGE,3.0,VENTURE,D,10000,15.95,0,0.28,Y,5,19711,USA,inactivo
32,32004,RENT,1.0,VENTURE,D,3400,,1,0.11,Y,5,19712,USA,activo
34,35100,MORTGAGE,16.0,PERSONAL,C,9000,13.47,0,0.26,N,10,19713,USA,inactivo
34,35184,MORTGAGE,,PERSONAL,B,5000,10.74,0,0.14,N,7,19714,USA,inactivo
32,37500,RENT,4.0,MEDICAL,B,3400,9.88,0,0.09,N,9,19715,USA,inactivo
34,44000,RENT,0.0,EDUCATION,C,3400,13.49,0,0.08,Y,8,19716,USA,inactivo
35,48000,RENT,0.0,DEBTCONSOLIDATION,C,3400,13.06,0,0.07,N,9,19717,USA,inactivo
28,76000,RENT,4.0,DEBTCONSOLIDATION,A,3400,8.49,0,0.04,N,5,19718,USA,inactivo
28,35328,MORTGAGE,12.0,DEBTCONSOLIDATION,A,13000,,0,0.37,N,9,19719,USA,inactivo
31,35352,MORTGAGE,15.0,MEDICAL,A,9000,6.03,0,0.25,N,9,19720,USA,inactivo
33,35360,MORTGAGE,7.0,MEDICAL,A,6350,7.51,0,0.18,N,5,19721,USA,inactivo
31,35000,RENT,4.0,VENTURE,C,3425,13.43,0,0.1,Y,7,19722,USA,inactivo
28,35376,MORTGAGE,,PERSONAL,A,1500,8.49,0,0.04,N,10,19723,USA,inactivo
28,35380,MORTGAGE,9.0,EDUCATION,C,2050,15.96,0,0.06,Y,8,19724,USA,inactivo
28,17004,RENT,4.0,HOMEIMPROVEMENT,A,3500,7.68,1,0.21,N,8,19725,USA,activo
35,19200,RENT,0.0,VENTURE,A,3500,9.32,1,0.18,N,6,19726,USA,activo
28,35496,MORTGAGE,5.0,DEBTCONSOLIDATION,B,5500,11.49,0,0.15,N,5,19727,USA,inactivo
32,20004,RENT,16.0,PERSONAL,A,3500,6.39,0,0.17,N,5,19728,USA,inactivo
28,35500,MORTGAGE,12.0,VENTURE,A,9600,5.42,0,0.27,N,8,19729,USA,inactivo
29,35500,MORTGAGE,3.0,DEBTCONSOLIDATION,A,4000,7.88,0,0.11,N,6,19730,USA,inactivo
29,35568,MORTGAGE,5.0,DEBTCONSOLIDATION,B,3975,10.99,0,0.11,N,7,19731,USA,inactivo
35,22608,RENT,1.0,EDUCATION,C,3500,14.22,0,0.15,N,9,19732,USA,inactivo
27,22800,RENT,5.0,PERSONAL,C,3500,13.99,1,0.15,Y,10,19733,USA,activo
35,24000,RENT,3.0,VENTURE,C,3500,12.99,0,0.15,N,6,19734,USA,inactivo
31,24000,RENT,0.0,MEDICAL,A,3500,6.17,0,0.15,N,6,19735,USA,inactivo
32,24000,RENT,,MEDICAL,B,3500,11.86,0,0.15,N,10,19736,USA,inactivo
28,24000,RENT,2.0,HOMEIMPROVEMENT,C,3500,14.72,1,0.15,Y,6,19737,USA,activo
30,25000,RENT,,PERSONAL,B,3500,11.11,0,0.14,N,5,19738,USA,inactivo
28,25000,RENT,11.0,MEDICAL,A,3500,7.14,0,0.14,N,10,19739,USA,inactivo
30,36000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,13500,9.91,0,0.38,N,5,19740,USA,inactivo
29,27048,RENT,5.0,DEBTCONSOLIDATION,B,3500,11.99,0,0.13,N,7,19741,USA,inactivo
32,30000,RENT,0.0,PERSONAL,B,3500,11.71,1,0.12,N,10,19742,USA,activo
30,36000,MORTGAGE,14.0,HOMEIMPROVEMENT,B,7000,10.65,0,0.19,N,5,19743,USA,inactivo
30,36000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,2400,10.65,0,0.07,N,10,19744,USA,inactivo
29,30000,RENT,1.0,PERSONAL,B,3500,11.86,0,0.12,N,8,19745,USA,inactivo
29,30720,RENT,2.0,MEDICAL,A,3500,5.99,0,0.11,N,8,19746,USA,inactivo
27,31400,RENT,1.0,MEDICAL,B,3500,11.71,0,0.11,N,8,19747,USA,inactivo
31,31500,RENT,2.0,VENTURE,B,3500,11.49,0,0.11,N,6,19748,USA,inactivo
29,34000,RENT,0.0,VENTURE,B,3500,12.69,0,0.1,N,8,19749,USA,inactivo
30,30000,MORTGAGE,5.0,PERSONAL,C,1100,14.65,1,0.04,N,10,19750,USA,activo
30,36000,MORTGAGE,13.0,MEDICAL,B,5000,10.65,0,0.14,N,9,19751,USA,inactivo
30,36000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,15000,6.62,0,0.42,N,9,19752,USA,inactivo
27,35000,RENT,1.0,VENTURE,A,3500,8.59,0,0.1,N,6,19753,USA,inactivo
30,36000,MORTGAGE,11.0,HOMEIMPROVEMENT,B,6000,,0,0.17,N,6,19754,USA,inactivo
33,36000,MORTGAGE,17.0,PERSONAL,B,6250,12.69,0,0.17,N,6,19755,USA,inactivo
31,36000,RENT,2.0,MEDICAL,C,3500,12.53,0,0.1,Y,10,19756,USA,inactivo
31,36000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,4800,7.51,0,0.13,N,5,19757,USA,inactivo
29,40800,RENT,2.0,DEBTCONSOLIDATION,C,3500,11.97,0,0.09,Y,9,19758,USA,inactivo
32,42000,RENT,5.0,VENTURE,C,3500,14.35,0,0.08,Y,7,19759,USA,inactivo
35,42756,RENT,0.0,PERSONAL,A,3500,7.74,0,0.08,N,8,19760,USA,inactivo
27,44000,RENT,3.0,MEDICAL,C,3500,12.98,0,0.08,N,10,19761,USA,inactivo
29,46344,RENT,0.0,EDUCATION,B,3500,11.36,0,0.08,N,5,19762,USA,inactivo
28,48000,RENT,4.0,MEDICAL,D,3500,15.21,0,0.07,Y,10,19763,USA,inactivo
33,48000,RENT,17.0,DEBTCONSOLIDATION,B,3500,11.86,0,0.07,N,10,19764,USA,inactivo
30,30000,MORTGAGE,3.0,HOMEIMPROVEMENT,B,4400,11.99,1,0.15,N,5,19765,USA,activo
29,42000,RENT,6.0,DEBTCONSOLIDATION,D,3500,12.67,1,0.08,N,5,19766,USA,activo
34,36000,OWN,,VENTURE,A,1200,5.42,0,0.03,N,8,19767,USA,inactivo
27,36000,MORTGAGE,2.0,VENTURE,A,4800,8.49,0,0.13,N,8,19768,USA,inactivo
32,50000,RENT,3.0,PERSONAL,A,3500,,0,0.07,N,6,19769,USA,inactivo
32,36000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,2600,7.49,0,0.07,N,8,19770,USA,inactivo
33,36000,MORTGAGE,10.0,PERSONAL,A,5000,8.49,0,0.14,N,8,19771,USA,inactivo
27,36000,MORTGAGE,6.0,VENTURE,B,4000,11.49,0,0.11,N,9,19772,USA,inactivo
28,53000,RENT,6.0,DEBTCONSOLIDATION,B,3500,11.49,0,0.07,N,6,19773,USA,inactivo
35,36000,OWN,1.0,VENTURE,B,3925,9.99,0,0.11,N,5,19774,USA,inactivo
28,36000,OWN,0.0,PERSONAL,D,2500,15.99,0,0.07,Y,8,19775,USA,inactivo
29,36000,OWN,2.0,VENTURE,B,2500,10.99,0,0.07,N,7,19776,USA,inactivo
28,36000,MORTGAGE,12.0,MEDICAL,C,1925,15.23,0,0.05,Y,8,19777,USA,inactivo
28,54263,RENT,0.0,HOMEIMPROVEMENT,C,3500,11.66,0,0.06,N,5,19778,USA,inactivo
32,49000,RENT,13.0,HOMEIMPROVEMENT,B,3500,10.65,1,0.07,N,6,19779,USA,activo
29,56000,RENT,7.0,DEBTCONSOLIDATION,B,3500,10.37,0,0.06,N,7,19780,USA,inactivo
31,36000,MORTGAGE,,EDUCATION,B,1000,10.59,0,0.03,N,9,19781,USA,inactivo
28,60000,RENT,0.0,HOMEIMPROVEMENT,C,3500,,0,0.06,Y,10,19782,USA,inactivo
27,60000,RENT,0.0,PERSONAL,A,3500,9.32,0,0.06,N,7,19783,USA,inactivo
31,36000,MORTGAGE,8.0,EDUCATION,B,1600,10.59,0,0.04,N,7,19784,USA,inactivo
29,62400,RENT,0.0,HOMEIMPROVEMENT,B,3500,10.99,0,0.06,N,5,19785,USA,inactivo
34,63504,RENT,0.0,MEDICAL,B,3500,10.0,0,0.06,N,10,19786,USA,inactivo
27,63945,RENT,6.0,VENTURE,A,3500,7.9,0,0.05,N,5,19787,USA,inactivo
27,65000,RENT,9.0,EDUCATION,C,3500,13.49,0,0.05,N,9,19788,USA,inactivo
32,59000,RENT,6.0,EDUCATION,B,3500,,1,0.06,N,9,19789,USA,activo
31,36000,MORTGAGE,5.0,VENTURE,A,6000,6.99,0,0.17,N,9,19790,USA,inactivo
27,65000,RENT,9.0,VENTURE,A,3500,7.37,0,0.05,N,9,19791,USA,inactivo
32,66504,RENT,11.0,HOMEIMPROVEMENT,B,3500,11.99,0,0.05,N,8,19792,USA,inactivo
35,67500,RENT,5.0,HOMEIMPROVEMENT,B,3500,10.62,0,0.05,N,9,19793,USA,inactivo
31,68000,RENT,2.0,HOMEIMPROVEMENT,C,3500,13.22,0,0.05,Y,5,19794,USA,inactivo
27,30000,MORTGAGE,3.0,PERSONAL,C,5350,13.06,1,0.18,N,6,19795,USA,activo
28,69996,RENT,8.0,DEBTCONSOLIDATION,A,3500,6.62,0,0.05,N,9,19796,USA,inactivo
28,70000,RENT,3.0,PERSONAL,E,3500,18.39,0,0.05,Y,8,19797,USA,inactivo
33,36000,MORTGAGE,2.0,EDUCATION,E,6625,16.4,0,0.18,N,5,19798,USA,inactivo
31,79500,RENT,4.0,EDUCATION,C,3500,13.49,0,0.04,Y,6,19799,USA,inactivo
31,80000,RENT,4.0,PERSONAL,C,3500,12.99,0,0.04,Y,7,19800,USA,inactivo
30,36000,MORTGAGE,9.0,EDUCATION,B,1750,11.11,0,0.05,N,8,19801,USA,inactivo
29,38400,RENT,4.0,VENTURE,B,3550,11.49,0,0.09,N,7,19802,USA,inactivo
28,14400,RENT,0.0,EDUCATION,A,3600,7.9,1,0.25,N,6,19803,USA,activo
29,14500,RENT,1.0,EDUCATION,C,3600,13.61,1,0.25,Y,7,19804,USA,activo
29,18000,RENT,2.0,EDUCATION,C,3600,15.27,1,0.2,N,6,19805,USA,activo
27,36000,MORTGAGE,,DEBTCONSOLIDATION,A,6000,7.29,0,0.17,N,10,19806,USA,inactivo
27,20000,RENT,2.0,MEDICAL,B,3600,9.25,0,0.18,N,7,19807,USA,inactivo
27,36000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,13500,10.0,0,0.38,N,7,19808,USA,inactivo
27,21112,RENT,0.0,PERSONAL,D,3600,15.99,1,0.17,Y,10,19809,USA,activo
32,25000,RENT,0.0,DEBTCONSOLIDATION,A,3600,8.94,0,0.14,N,8,19810,USA,inactivo
27,25000,RENT,0.0,PERSONAL,C,3600,13.16,0,0.14,Y,9,19811,USA,inactivo
31,28000,RENT,1.0,HOMEIMPROVEMENT,D,3600,16.49,1,0.13,N,7,19812,USA,activo
27,36000,MORTGAGE,5.0,PERSONAL,A,5000,,0,0.14,N,10,19813,USA,inactivo
34,30000,RENT,5.0,HOMEIMPROVEMENT,A,3600,6.92,1,0.12,N,6,19814,USA,activo
29,30000,MORTGAGE,13.0,PERSONAL,B,9000,10.36,1,0.3,N,10,19815,USA,activo
32,30000,RENT,3.0,MEDICAL,D,3600,14.11,1,0.12,Y,9,19816,USA,activo
32,36000,MORTGAGE,0.0,DEBTCONSOLIDATION,C,1800,12.61,0,0.05,N,10,19817,USA,inactivo
30,36000,MORTGAGE,8.0,PERSONAL,B,5000,8.88,0,0.14,N,5,19818,USA,inactivo
30,30000,RENT,1.0,VENTURE,C,3600,10.28,0,0.12,Y,10,19819,USA,inactivo
27,36000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,5500,10.36,0,0.15,N,5,19820,USA,inactivo
28,36000,OWN,,MEDICAL,C,15250,12.98,0,0.42,Y,10,19821,USA,inactivo
28,36000,MORTGAGE,4.0,MEDICAL,A,4000,6.91,0,0.11,N,8,19822,USA,inactivo
28,31200,RENT,3.0,DEBTCONSOLIDATION,A,3600,6.39,0,0.12,N,7,19823,USA,inactivo
27,36000,MORTGAGE,6.0,HOMEIMPROVEMENT,C,7000,12.98,0,0.19,Y,7,19824,USA,inactivo
29,35000,RENT,2.0,EDUCATION,A,3600,8.94,0,0.1,N,10,19825,USA,inactivo
30,35004,RENT,3.0,PERSONAL,C,3600,12.73,0,0.1,Y,6,19826,USA,inactivo
27,36000,OWN,4.0,MEDICAL,C,1050,14.72,0,0.03,Y,5,19827,USA,inactivo
34,36000,RENT,3.0,VENTURE,C,3600,13.49,0,0.1,Y,7,19828,USA,inactivo
30,36000,MORTGAGE,2.0,VENTURE,A,3000,6.39,0,0.08,N,10,19829,USA,inactivo
29,36000,MORTGAGE,2.0,PERSONAL,D,20000,,0,0.56,N,6,19830,USA,inactivo
35,36000,MORTGAGE,3.0,EDUCATION,B,5000,11.12,0,0.14,N,6,19831,USA,inactivo
27,36200,RENT,2.0,DEBTCONSOLIDATION,B,3600,,0,0.1,N,10,19832,USA,inactivo
28,37000,RENT,7.0,EDUCATION,D,3600,14.11,0,0.1,N,7,19833,USA,inactivo
28,38700,RENT,8.0,VENTURE,B,3600,11.12,0,0.09,N,7,19834,USA,inactivo
28,39500,RENT,4.0,MEDICAL,B,3600,11.99,0,0.09,N,9,19835,USA,inactivo
35,33996,RENT,2.0,MEDICAL,D,3600,16.32,1,0.11,N,5,19836,USA,activo
28,36000,MORTGAGE,,VENTURE,D,6000,15.21,0,0.17,N,7,19837,USA,inactivo
27,36000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,10000,7.88,0,0.28,N,6,19838,USA,inactivo
29,40000,RENT,0.0,DEBTCONSOLIDATION,C,3600,12.23,0,0.09,Y,7,19839,USA,inactivo
29,36000,OWN,4.0,HOMEIMPROVEMENT,A,5300,7.14,0,0.15,N,6,19840,USA,inactivo
29,40000,RENT,1.0,EDUCATION,A,3600,8.59,0,0.09,N,8,19841,USA,inactivo
27,40050,RENT,3.0,MEDICAL,D,3600,14.84,0,0.09,Y,7,19842,USA,inactivo
33,42000,RENT,4.0,MEDICAL,C,3600,12.68,0,0.09,Y,5,19843,USA,inactivo
30,36000,MORTGAGE,4.0,VENTURE,C,5000,13.85,0,0.14,N,5,19844,USA,inactivo
29,37500,RENT,0.0,VENTURE,A,11000,8.49,0,0.29,N,5,19845,USA,inactivo
30,38126,RENT,1.0,VENTURE,A,11000,7.51,0,0.29,N,8,19846,USA,inactivo
29,38400,RENT,14.0,EDUCATION,A,11000,7.49,0,0.29,N,7,19847,USA,inactivo
27,39000,RENT,3.0,PERSONAL,B,11000,,0,0.28,N,7,19848,USA,inactivo
33,36000,MORTGAGE,3.0,PERSONAL,A,7800,7.14,0,0.22,N,10,19849,USA,inactivo
30,42000,RENT,5.0,MEDICAL,B,11000,10.36,0,0.26,N,10,19850,USA,inactivo
29,42000,RENT,0.0,MEDICAL,B,11000,10.38,0,0.26,N,10,19851,USA,inactivo
30,42000,RENT,2.0,EDUCATION,B,11000,12.53,0,0.26,N,9,19852,USA,inactivo
27,36000,MORTGAGE,7.0,PERSONAL,B,6000,10.25,0,0.17,N,10,19853,USA,inactivo
27,36000,OWN,5.0,EDUCATION,B,14400,10.62,0,0.4,N,9,19854,USA,inactivo
29,44000,RENT,8.0,VENTURE,A,11000,7.29,0,0.25,N,6,19855,USA,inactivo
35,36000,OWN,3.0,VENTURE,B,8000,12.53,0,0.22,N,10,19856,USA,inactivo
34,44000,RENT,1.0,EDUCATION,C,11000,13.79,0,0.25,Y,6,19857,USA,inactivo
30,36000,MORTGAGE,4.0,PERSONAL,C,11500,13.57,0,0.32,N,8,19858,USA,inactivo
33,36000,OWN,0.0,PERSONAL,A,10000,7.74,0,0.28,N,7,19859,USA,inactivo
28,45000,RENT,6.0,MEDICAL,B,11000,11.99,0,0.24,N,7,19860,USA,inactivo
27,39000,RENT,0.0,MEDICAL,D,11000,16.07,1,0.28,Y,9,19861,USA,activo
